"","MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1","MCL1-DH_BC2CTUACXX_CAGATC_L002_R1","MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1","MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1","MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1","MCL1-DL_BC2CTUACXX_ATCACG_L002_R1","MCL1-LA_BC2CTUACXX_GATCAG_L001_R1","MCL1-LB_BC2CTUACXX_TGACCA_L001_R1","MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1","MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1","MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1","MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1"
"14871",8.50738511716194,8.59534944964189,8.42648901077939,9.12263202634034,8.03263778829276,8.05644112022053,8.13535589424447,7.9911272533227,5.96126204409657,5.57778453025014,6.86397535981048,6.66434367546946
"14872",6.02382037183647,6.13919107030833,5.726174493393,5.71746223128043,4.98726131423628,5.6090343692417,8.35408021452293,8.56731504890939,7.80480881600795,8.24298183641292,8.18198059427423,8.35493852665608
"17319",10.3590149846308,10.270121072043,10.640685144822,10.6714987668498,10.2265901626321,10.1906674560288,10.2821942094974,10.1165756259074,10.2028418383018,10.1041119187554,9.66806928195252,9.51927704575747
"70377",4.89117081414356,5.54793706950654,4.53921161488595,4.58594587302925,4.83600209174127,5.17957306059208,5.80998110557442,6.28294474852301,6.76899665449359,6.35365837374553,9.98032598982947,9.7549979288452
"20587",9.84761766565978,9.37177571191592,9.72458924345703,9.72176404455068,9.7161421292501,9.73491606893553,9.2827209302827,9.33697825701492,9.11945516037608,8.94667841448073,9.21887790986271,9.37202364770303
"17385",6.65544974475375,6.37716843227153,5.14117233646674,4.8524878135342,5.16575782127019,5.63950469682789,5.49313122465396,4.98722608488971,3.80204992167466,3.39344672716952,3.30644028790486,2.51756139244616
"103172",6.6443064929026,6.10423309847568,6.59948598713984,6.23056157805558,4.7815207574272,4.73697677836033,8.60013426797132,8.69555179258768,9.67245558126576,9.39441821703476,10.0678642051375,10.1746986342568
"22364",3.77579142527802,3.06614493427131,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,3.0470161811864,3.03152730421142,3.52511109612823,3.14158569901462,3.30644028790486,3.30234070334364
"333669",3.42090148149772,3.45679583264385,4.29968106075872,3.98995959832973,3.94582507843644,4.24595460386282,2.51756139244616,3.39873080477248,3.10705498254269,3.39344672716952,2.51756139244616,3.8462062840711
"64453",7.50266408395857,7.3104044775773,7.66404275245981,7.8190242255712,8.19630189878094,8.15340720825816,7.41903498076351,7.46968867094804,6.84414800888606,6.67996410038599,7.32589172919162,7.17932494586179
"15468",8.41234752254064,8.21066554607747,8.55240907558011,8.45247344376276,9.10855340331508,9.1767202999234,8.43760548836886,8.56451835300387,7.90746131184565,8.42761090623638,7.46152326505195,7.75632216782152
"20203",3.67187554583009,3.59606128558988,3.06211459413567,2.51756139244616,3.36406419221135,3.36950865001622,2.51756139244616,3.53003225992228,2.51756139244616,3.14158569901462,3.30644028790486,2.51756139244616
"64451",9.82566065283686,9.71163611746938,9.98650020948681,10.1892820793676,10.6335922770027,10.6534070180485,8.48862931922294,8.536248963007,8.61953749138696,9.17568680360875,9.08071927319374,9.25797487913167
"18541",9.95714843318887,9.88530848750204,9.50120409318262,9.65353471796282,10.1857121307114,10.1044004571804,10.059893820361,10.0106519430272,9.81745996919153,9.73560505424407,9.78749650580795,9.62459514624741
"76964",3.04472903399899,2.51756139244616,2.51756139244616,3.98995959832973,6.20739932772948,6.1625405074437,4.25503493692782,3.64407383743763,3.3456291783235,3.39344672716952,3.30644028790486,2.51756139244616
"216119",4.48253782855099,4.17084335564356,3.91196841431827,3.88850663437509,4.46878006163447,4.90122730087377,4.89972556225788,4.98722608488971,4.62432936047916,4.84861111633268,4.69973958046657,5.26239585233867
"54387",9.87043757405502,9.73452348129219,9.90685251644718,10.0150861598908,10.4312094176059,10.719093383134,9.31311149089683,9.34351772951551,9.21669287091543,9.35660178059225,9.51380809150415,9.53961881975904
"16987",8.53170510318805,8.10041528345657,8.36638813216745,8.0740773908503,9.44305331782041,9.3181695930748,8.34025543259091,7.99943670710422,8.88514435627248,8.94667841448073,11.2623516294235,11.5449200672759
"74953",4.68005791876367,4.31154247940212,4.83098344164644,4.6991428676168,5.24696851230783,5.6090343692417,4.6413461829121,4.58756421104483,4.43059508485321,4.19948076833736,5.46129601472358,5.50659799874714
"76573",2.51756139244616,2.51756139244616,3.06211459413567,2.51756139244616,3.12035825748106,3.12428935733666,2.51756139244616,3.03152730421142,3.10705498254269,3.58250540796312,4.34866902408535,3.8462062840711
"14317",3.77579142527802,3.92166131529958,3.70836802720825,3.32847869757394,4.05085023972201,4.67735218021219,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616
"12834",11.0936817651892,10.5592521974468,9.93389330870453,10.5578882709538,12.7456887439656,12.5981970159487,6.0344145727313,6.65436616224474,6.33706432837418,6.14640825253769,6.75065959274241,7.48957753437502
"12833",11.9771277371506,11.2164550305429,10.3035354969888,10.890567290473,13.2446703682555,13.136242310036,6.89242136446308,6.99972445411382,6.50114271323613,6.07786241289568,7.22780448063296,7.35816638551202
"59093",6.93677128257415,7.04297490705147,6.54931709230215,6.43113522567892,6.16698705362513,6.54414165173273,6.47693539145656,6.62235153234644,4.3587927751317,3.58250540796312,4.47677776649519,4.78822813771781
"20509",8.6723307155921,8.47136825702399,8.55557871400792,8.65220472315815,7.65804739575368,7.66875989039621,7.41243803771004,7.40231141516191,6.0276021252548,6.07786241289568,5.20521786531907,4.87974158649042
"12822",13.050901752407,12.8801314866724,12.976811625135,13.0394689502163,13.7643926147813,13.6360597586027,6.62158450656512,7.27794380293817,6.64832926484265,6.839672447438,6.98911160305409,7.1965337292608
"100169878",4.03671342305386,4.37621329827537,4.78664100413751,4.6991428676168,5.12327614199533,4.15672141750549,3.67668412973027,3.74575753916559,3.10705498254269,3.39344672716952,4.59307672770322,4.03554468571179
"80294",10.6412064151755,10.7440018946206,10.8628829358661,10.9894301859338,11.2197035637052,11.0928384457259,10.1358638901684,10.1864415274353,10.0047195805638,10.1641763690497,10.4920184195528,10.5011432947155
"110532",8.01954437570247,8.2228607141051,8.47751556941315,8.79781044567098,9.25466441381618,9.22707822216864,6.39873128514832,6.49843487661883,4.98851726658646,5.76484412436439,5.57358765517448,6.09336129852797
"100045653",3.2590552399614,3.45679583264385,3.28323786021161,3.09468889387512,3.36406419221135,3.36950865001622,3.26223799434538,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616
"108707",8.355575285229,8.56054300686542,8.63563492820893,8.58050792803359,8.5911160793976,8.49505545458951,8.62600158197775,8.68013209274363,8.0568126649038,8.3382497011743,8.03519143266184,8.33954789648472
"16414",4.81071650347365,5.64913032086286,5.10606309804704,5.52442750564396,4.53769245773765,4.79401537686771,4.11793043970019,4.32939424342511,3.91617067271098,3.14158569901462,3.62012714857171,4.03554468571179
"108705",12.1367245179562,12.5488181888021,12.986676635194,13.0794861196421,12.3430462808659,11.9584177054552,12.3679363917836,12.5028691797871,11.8243022135268,12.1867522585377,11.3139900824695,11.1805713677726
"20610",10.149129454639,10.0333961400999,10.46728871754,10.5516535685305,10.2840547617568,10.1520934358487,10.1723995048592,10.1194362016695,10.2028418383018,10.1098060059638,10.959498621658,10.8263275033256
"22213",9.63401845544405,10.0183207195006,10.4563099955866,10.4802947422783,9.8169280108826,9.38401135747917,9.85159285790124,9.90850946886753,10.3429580760344,10.2973856008732,10.8388731867216,10.8791608041448
"100316811",3.55525780357778,3.06614493427131,3.06211459413567,2.51756139244616,3.12035825748106,2.51756139244616,3.0470161811864,3.03152730421142,3.10705498254269,2.51756139244616,2.51756139244616,3.30234070334364
"252974",5.17213685329925,4.17084335564356,5.81441833179117,5.5536839874972,5.24696851230783,5.44587144168185,4.31811433398994,4.53997274628284,4.94219601635912,4.84861111633268,4.89014462790528,4.78822813771781
"75188",3.77579142527802,3.45679583264385,3.81518607551784,3.77636653421104,2.51756139244616,3.36950865001622,3.0470161811864,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616
"237387",7.29792674823208,7.07026866259468,8.31494016904761,8.32872273858889,8.76603673711736,8.59048245226067,6.05160833784637,6.18380526043312,6.70321628258606,6.21180539005915,5.20521786531907,5.66525260566071
"28240",3.04472903399899,3.59606128558988,4.95580040681184,4.52539356907688,3.69868110024361,3.12428935733666,3.0470161811864,3.24067564193574,3.80204992167466,4.1008201304017,2.51756139244616,3.30234070334364
"67884",8.71277456690643,8.49837010901755,9.12601522862007,8.81873351536147,8.74912896392508,8.81123105911737,8.2395820490368,8.14135467130087,10.1789111541211,9.88586552129129,8.74521801401526,9.10712161950197
"18641",11.2215594394891,10.9645175797484,11.9719067019454,11.7789855714094,11.3918585558423,11.3665688556397,11.0511046914659,11.0408770217627,13.0139745448544,12.8336138931539,13.4324360370664,13.703047912526
"11634",2.51756139244616,3.45679583264385,3.45004754270035,3.50449677562882,2.51756139244616,2.51756139244616,3.96236576032614,4.87942778552862,4.73899956466457,4.37528573915282,4.0429908622601,3.30234070334364
"54427",3.42090148149772,3.82429276231032,3.06211459413567,3.65021413027569,3.54725244914761,3.12428935733666,2.51756139244616,3.03152730421142,2.51756139244616,2.51756139244616,2.51756139244616,3.30234070334364
"50723",9.13004587121763,9.02710021120468,8.94692622408113,8.50505910031712,8.50510378992579,8.35712320568246,6.51449060634379,6.68568134564876,7.21807746587721,6.50020711745558,6.17854936436928,6.47945830239117
"28295",7.58055061176537,7.37745455815065,8.35187508398141,8.38592861883024,8.14033034312107,8.24425981334177,7.97459334312699,7.92286837198126,8.9202145647961,8.73084340232191,9.40221454205217,9.30626583777125
"110816",9.53975775577893,9.58197939248404,9.11316700452495,8.88824934017395,8.32967989466895,8.11111431234002,9.47839843906769,9.49217928324724,8.76489242283813,8.92099567316546,7.90383241085714,8.49349603719763
"216131",11.0144814747287,10.7870577239024,11.6021903593521,11.3986401371885,11.2620274174472,11.2791803485092,10.6047323682477,10.6312849848507,11.401116011814,11.3771665982684,11.2949675890244,11.2189154501853
"28169",9.27392960466683,9.34970863234478,9.92289235997656,10.5552195542699,9.62456430443725,9.54154060968657,10.1782379741613,10.2797487863058,10.7783729854806,11.2169102689551,9.72003861627473,9.7404266252175
"18114",11.3540105781323,11.2396383630412,11.4932062813444,11.4806250904125,11.2762572551778,11.1963010735943,11.4918098650422,11.5200313847455,11.5367477150757,11.5330888579466,11.0398747224595,11.0412941396341
"13014",10.7700645993321,10.9897063169413,11.3748631331708,11.4149235135601,10.9965195569581,10.730483564951,12.0157689707571,11.9960397909156,12.5142615407011,12.6501718643169,11.1217014626717,10.8536631129603
"216134",9.7382528928298,9.7302596691501,10.6466410958342,10.1343165496105,9.6791349529571,9.39286162719499,11.2209915804214,11.2541480937891,12.7058363309909,12.7403398382476,12.0722757410894,12.1213089363812
"791283",3.04472903399899,3.06614493427131,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,3.55962245791004,3.64407383743763,4.28255186040845,4.1008201304017,2.51756139244616,3.61452447214535
"216136",8.98128068078445,8.95096503316201,8.79966306533323,8.91069612764854,9.22806726467403,9.21963570213197,8.9601297925213,8.93954787629885,8.98513840756804,9.44484825433367,9.18011211657608,9.34915575497654
"71709",8.09494295489968,7.97623343460663,8.13591670531302,8.13732604749688,8.19630189878094,8.49505545458951,6.71049240790829,6.63310273325973,6.0276021252548,6.78363201503649,4.47677776649519,5.19396690100197
"12365",3.04472903399899,2.51756139244616,2.51756139244616,3.09468889387512,2.51756139244616,2.51756139244616,2.51756139244616,3.39873080477248,3.52511109612823,3.58250540796312,3.30644028790486,2.51756139244616
"20513",3.67187554583009,3.06614493427131,3.58839356458993,3.98995959832973,4.60307581802892,4.06013049491089,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,3.30234070334364
"72128",8.1232315103058,7.98102873119031,7.71030791953523,7.82494856226854,8.5131385702933,8.74018085887868,7.83858103337039,7.70134535912368,6.71661591647792,6.66452314493414,7.24462381813582,7.24695820033607
"625029",3.42090148149772,3.28884030886342,4.0007626066804,3.50449677562882,3.54725244914761,4.15672141750549,3.0470161811864,3.39873080477248,2.51756139244616,3.99291303335497,2.51756139244616,2.51756139244616
"50784",9.21320838878021,8.98953492554874,9.47633690588763,9.07373930502765,9.51881882912814,9.53155730896674,11.2927124739847,11.441819621106,11.8998100445645,11.794488488898,10.0702215891285,10.0806584383609
"70427",8.93872306345431,8.76615100998898,8.95654884762512,8.64552798757471,8.8317527185645,9.12454046830443,9.08763207299769,9.21746017886297,8.7356579165054,8.697193563719,7.68734603702023,7.40331628253271
"237397",3.87001814559958,4.60591722072251,3.45004754270035,3.32847869757394,2.51756139244616,3.7060837098493,4.77684193099447,4.63345924774759,3.3456291783235,2.51756139244616,2.51756139244616,3.30234070334364
"216148",8.39588059073989,8.37266914897675,7.60403988069067,7.69511469656082,7.82233202996369,7.90993232543986,6.79420859563244,6.8695559632051,5.11867652448522,5.1966471030732,5.05679242616491,4.78822813771781
"100503607",4.89117081414356,5.35104801793371,3.81518607551784,4.39486728704655,4.46878006163447,4.48001398652768,3.0470161811864,3.64407383743763,3.10705498254269,2.51756139244616,3.30644028790486,2.51756139244616
"17123",4.03671342305386,3.92166131529958,4.95580040681184,5.79271825215826,6.32218798498616,6.20360786078768,3.0470161811864,3.03152730421142,3.10705498254269,3.7385908759899,4.0429908622601,4.78822813771781
"110012",8.02383828024739,7.83504572665508,7.83037079000929,8.08892149827213,8.37887863358253,8.47017825163291,7.16799302624694,7.45162357283657,7.43590618177188,7.41044926381485,7.35715585405413,7.37337426661609
"216150",9.62980089468744,9.44645576547126,9.21489012039938,8.94915652241246,8.56042919358254,8.74710037108062,9.47524005708889,9.47292267965721,10.3354005071349,10.315977652391,10.3900313117614,10.467918878331
"16904",7.58055061176537,7.46225627909353,6.9479167434385,6.67435300021547,6.58965033121565,6.88339649864539,5.1491398996096,5.37537942589625,5.54277924930708,5.43760224513587,4.79835929335353,4.58359578436532
"12215",11.9021773623042,12.0982856621806,12.0607318447715,12.1990356345482,11.926719779648,11.7443301949403,13.1010080788809,13.0543056364425,12.6624872217998,12.7490314653247,12.8836107196713,12.8226161156819
"15166",3.77579142527802,3.92166131529958,3.91196841431827,3.88850663437509,3.69868110024361,3.95456670835306,4.59285984808098,4.72065520766173,5.15944045582868,5.05825815860561,4.89014462790528,4.78822813771781
"216151",8.43508978585065,8.1135753303572,8.13167459803108,7.93859062058785,7.90407050975879,8.0508579883827,8.40477368656556,8.5276589362651,8.71583373597436,8.74555051172571,9.12221111250225,9.11165802313832
"67112",3.04472903399899,3.28884030886342,3.28323786021161,3.50449677562882,3.12035825748106,3.12428935733666,3.0470161811864,3.24067564193574,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616
"70294",9.36639914446313,9.26577888656763,9.30990965174001,9.08611873600412,8.8666595604424,8.93455753779548,9.36863633646705,9.44430777103311,9.88113597771758,9.56785359647422,10.1637002977036,10.0573344712664
"83554",9.70656472438061,9.92812959730317,10.1484720758205,10.2086585357367,8.63963015371004,8.42342448966089,7.79868533471886,7.40231141516191,6.94997713627176,7.52579559151845,5.33916390695291,5.7143902512111
"73106",3.04472903399899,3.06614493427131,3.28323786021161,3.09468889387512,2.51756139244616,2.51756139244616,3.26223799434538,2.51756139244616,3.3456291783235,3.58250540796312,2.51756139244616,2.51756139244616
"100503626",3.42090148149772,3.45679583264385,2.51756139244616,3.09468889387512,3.36406419221135,3.12428935733666,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616
"18483",9.75513104436941,9.61473154452263,9.47967740365294,9.63174497741236,10.0123642469674,10.1982600160564,5.99938989035341,5.97909445582671,4.3587927751317,4.66645907414695,4.34866902408535,4.46769142819565
"78906",6.18686396826477,5.67332892856518,4.74076130217271,4.94570371972985,5.39632520187889,5.69853260115091,6.43836781587683,6.47470521635572,5.31138130150466,5.9810035911407,5.4015703206613,5.19396690100197
"414101",4.929652567762,4.70698127295093,4.87389544866025,4.8524878135342,4.60307581802892,4.73697677836033,4.31811433398994,4.53997274628284,4.3587927751317,4.79064108396118,4.89014462790528,4.78822813771781
"19205",13.6708013285253,13.6628575470942,13.4496310780873,13.3504610884178,12.8624882690462,12.7983808217915,12.5766511903146,12.6120049786607,12.9100580448912,12.9278852401134,12.4966153356098,12.4349372169975
"216152",10.3641016217295,10.3739836951029,9.64500408475725,9.83170754554736,8.79926899650286,9.27573720348581,8.29796746663723,8.42346767431268,8.14842131499831,8.75284820339208,7.72376563910213,7.87853776760445
"19152",3.87001814559958,5.32050002857699,4.99495647155743,5.11479234697286,4.46878006163447,3.95456670835306,5.18131491722027,4.6777853335192,3.52511109612823,4.45458088015682,3.85285187941131,4.19755408222372
"100503642",11.0470015230075,11.32316572404,11.0469622013902,10.9748593758488,10.4791561961143,10.3805993280948,11.6295741916325,11.6552842443746,11.5610204362714,11.6239284444336,11.2236966337666,11.2168117502022
"11537",2.51756139244616,3.06614493427131,2.51756139244616,3.09468889387512,4.31844758458856,4.32901417074052,3.0470161811864,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616
"216154",9.46123032642047,9.26577888656763,9.5337072409253,9.51390700822025,9.57937092760178,9.56717839554145,9.43191090650201,9.40733185195901,9.28554746292931,8.92745936007885,8.50144894283802,8.74197421058827
"109284",8.92960128886135,8.74939108341563,8.8573054397674,9.0511850057049,8.87603478800497,8.91932340495548,9.24427351330286,9.36456855843401,9.82826974290071,10.2696763750543,9.71402086350576,9.73455664090092
"114229",6.82288453828051,5.99388722906125,6.78425196814402,7.22494751269612,6.49511361422208,6.92067450242309,5.84994420477728,5.65716778812005,4.98851726658646,4.90416468964889,5.20521786531907,5.19396690100197
"13496",7.9308651133993,8.25883920462941,8.09292315366464,8.13255808473,7.20109183397464,6.765377239608,7.82871019309092,8.02000313271456,8.28476514935657,9.08608740461005,7.63730837475467,7.1965337292608
"216156",9.47696850950543,9.11911977001138,9.24464810038137,9.05874236024432,8.54875113738016,8.50325338569083,9.46572320614758,9.46094340898776,9.699621574301,9.41065618254015,9.61738517777008,9.60863761597992
"170483",5.98884157780778,6.50298578466147,6.35843002054761,6.57915167158652,5.28584600748681,5.83611446358252,5.11619070121736,5.83667293218724,5.51198215232496,5.90375921170281,4.89014462790528,3.8462062840711
"216157",11.5302761192885,11.4025672366841,11.5574471739761,11.4890392167393,11.1627583007818,11.2569348098289,11.2810038698334,11.3567012317127,11.4869416687972,11.3230479550409,11.1872388737001,11.1653801488097
"12798",11.6672383714538,11.5208366026647,12.1608834312577,12.3421409329301,12.4564794547002,12.3846701694753,8.77215870843884,8.73090259608077,6.48555645031455,7.87937073522971,6.24722788626988,6.20011437854714
"27403",7.18732289066386,7.73070028257755,7.07726342793115,7.53805026730604,7.76289890706002,8.15340720825816,8.4979984966397,8.61674969694708,8.30259854472176,8.67046761916361,9.57152703339717,9.63723527966052
"70719",5.43172006520124,5.32050002857699,5.3646354450043,5.6649619135311,4.46878006163447,5.00049340074698,3.55962245791004,3.53003225992228,3.3456291783235,3.39344672716952,4.20564617060129,3.61452447214535
"66420",9.21883534550482,8.99428444075378,8.71715196763377,8.60480508677592,8.11415207921765,8.14294974438304,9.94359081816718,9.79022680484365,10.4296756127769,10.2923869853916,10.2093320074713,10.2278964607661
"625249",9.12005710248753,8.84452008382558,9.28148109006903,9.00759553229674,8.54875113738016,8.76766191403333,9.56116118913671,9.5611334892673,10.3547548380134,10.3060917175637,9.33714282115453,9.45290115001283
"216161",13.8268542389228,14.0642530719384,13.3386965526718,13.5969973566945,13.5381794013366,13.5630833434267,14.0458165482072,14.1790182592491,13.2981899501306,13.4959944430143,13.7555308355205,13.3995338859449
"20869",11.0337621642816,11.0923844165273,10.8869830605198,10.6591241705328,10.5135982494865,10.454316465779,10.7774939882398,10.8645598753991,10.7575195015061,10.8945693142119,10.8621871069714,10.8724944547228
"100503659",10.4919753728782,10.5783545338512,9.15972794964928,8.99189099473867,8.9280398215789,9.1377634570757,9.89241769787276,10.2814525682573,8.4134304916897,8.43216415177017,7.53169493341506,7.81316276434693
"66043",9.77563666982637,9.63919578881005,10.1755012502853,10.0784132061493,9.65392531871941,9.66722720074752,10.0714429529245,10.2882476450434,10.5897915041646,10.4766393465344,11.0708118654312,10.9002884480212
"59090",14.0965789394678,13.8775908473874,13.202558919027,13.3851858082566,13.7735124895073,13.9699773770347,12.865163788275,13.0490642690729,13.1281921684169,13.3010476707699,13.193863049575,12.9675958111446
"12696",9.98493127738529,9.94171571266381,9.9853256574925,10.3477795792479,9.80879297115667,10.0785787361255,10.1024785934979,10.0660692273352,8.89692943131798,8.75284820339208,7.68734603702023,7.66043800961861
"69770",6.90913513019129,7.12334905682575,6.12091506137956,6.17568145083161,6.37629691948171,6.44510148109711,7.12018820306575,6.96614980164871,7.23677005119468,7.41965768994362,7.86088114661709,7.94107509450485
"13637",6.67747969587177,6.99630088841277,5.97592712640911,6.09905573509062,6.01576170657357,6.3928854705914,5.414797302058,5.49976109546181,5.07665892652113,5.40024014344688,4.79835929335353,5.12194955515223
"68114",9.58693288095269,9.24799295748639,9.07612960928696,8.96533069198098,8.99267157203528,9.3181695930748,9.29352027290516,9.17225588918101,8.72908008826695,8.39532912038158,8.93827385576413,8.90243196037039
"75406",8.9500447486108,8.59847240609964,9.32855545410939,9.34495066271147,9.14261324299229,9.08139340062239,9.32368650992703,9.23515254935423,9.66902357699886,9.43126852617664,10.3767606426275,10.4889915606153
"14431",6.13988167970322,6.173311242861,6.48402830331189,6.70043107515832,6.51130962127184,6.42790714433375,6.22817810422411,6.41359966798973,6.22873599497276,6.0302582865222,5.33916390695291,5.50659799874714
"70248",10.3649476536192,10.2040136139109,10.424597653101,10.4442084505596,10.022248384269,9.95704162985073,10.2867051250457,10.443169149958,10.4174559076978,10.507162570736,10.3900313117614,10.2110856380369
"103232",4.68005791876367,4.49626291933779,4.48347763226979,4.32410268908173,4.31844758458856,4.79401537686771,5.1491398996096,4.8414788140633,4.94219601635912,4.79064108396118,5.13301760587975,4.58359578436532
"20054",12.9936598829414,13.2995058752894,13.045195435469,13.0103756156722,12.4352351175624,12.3358861095301,13.5170800721805,13.470227809943,13.3412757941396,13.2453940761517,12.707789653851,12.6587129422817
"23805",5.81979083851373,5.89489163990919,5.726174493393,5.63795828282387,5.94567652929047,6.42790714433375,4.43531205128659,4.49053978814747,3.3456291783235,3.39344672716952,4.0429908622601,3.61452447214535
"66374",8.00658536942193,7.59960809638183,7.98418386712441,7.97100628636414,8.07668494845598,8.16895252272999,8.62600158197775,8.65406045341456,9.10936090158271,8.91450288854829,9.18447123613856,9.47771217642482
"18551",6.02382037183647,5.76616699536522,6.20456031792536,5.93217871724993,5.16575782127019,5.04751900553965,7.05387074207537,7.62281957740928,6.60573916808592,6.88031215247135,6.92790583050742,7.35816638551202
"70335",6.45310819077851,6.13919107030833,6.34376824381356,6.26600889155518,5.28584600748681,5.22090530200982,8.80272035413269,8.78476026106771,8.98513840756804,8.9498568383947,10.5387284975706,10.5537607797613
"66548",6.31917911168173,6.19006967116712,5.50472168593957,5.79271825215826,6.6198249565811,6.8707523014687,3.0470161811864,3.74575753916559,3.3456291783235,3.7385908759899,6.57528481766016,6.73681778213437
"216166",4.37093270346477,3.45679583264385,2.51756139244616,3.32847869757394,3.12035825748106,3.36950865001622,5.68281984965991,5.23874886554319,4.73899956466457,4.90416468964889,5.05679242616491,5.44944814762204
"237400",9.72908219446532,9.75425631409346,9.48965273162379,9.2336258555885,9.05728064337685,9.19707492227072,9.29888977514427,9.50098098012339,9.24693422168878,9.1287809146714,7.53169493341506,7.35816638551202
"17192",10.582771235704,10.3803467667437,10.537885653102,10.4547476361053,10.2887417353605,10.30993713182,10.3630179974142,10.4224715665339,10.8075388305917,10.6121900450995,10.8757272211481,10.846877615242
"21423",10.5188311894791,10.3125675659502,10.0496707722434,9.7344020337496,9.76573501331162,9.88673264388137,10.5076012665832,10.7269166777488,10.3267145256994,10.1197168965523,9.17573978337387,9.27425216181881
"246086",3.67187554583009,4.17084335564356,3.45004754270035,3.32847869757394,3.12035825748106,3.12428935733666,3.26223799434538,3.03152730421142,2.51756139244616,2.51756139244616,2.51756139244616,2.51756139244616
"67331",5.29355616578509,5.08531448322487,4.42517449071362,4.89990602688251,4.93871003382751,3.95456670835306,3.55962245791004,4.14375398138966,3.10705498254269,3.99291303335497,4.0429908622601,4.19755408222372
"66932",10.7325355047812,10.5736026101328,10.2497693075168,10.0734480944992,9.87262388857048,10.1676470320279,10.7279351687955,10.7237872404822,10.7469786215521,10.603135356959,10.5353198823738,10.6205286850504
"118445",11.3303824161659,11.1731343122473,10.9461325520345,10.6407805721563,10.5334807079812,10.4574835188744,10.3992956336414,10.3641737641209,10.1459618586288,10.2427207380243,8.63486374729056,8.37772075048036
"216169",8.98568824322888,8.9288074468669,9.15555669972257,9.10570744934122,9.11384601344541,9.03691572743936,9.29531232877235,9.54986759260543,10.3472589771264,9.89413824483762,10.5387284975706,10.570332809699
"100113398",5.60467753448858,5.12148302646611,5.4223715372376,5.30040085173691,5.07943161923628,5.00049340074698,5.5182950606808,6.0125716845496,5.86768684934086,5.67442128190017,5.46129601472358,5.56150239457504
"100862189",3.67187554583009,3.06614493427131,2.51756139244616,3.09468889387512,2.51756139244616,2.51756139244616,2.51756139244616,3.03152730421142,3.3456291783235,2.51756139244616,3.30644028790486,2.51756139244616
"56214",9.16932325711828,8.68914826507387,8.79162116958815,8.67860677252731,8.56430095689741,8.59432474748682,9.73495711108609,9.76609063570765,10.1704407407996,9.93320002354272,10.3184616936477,10.3953669363488
"103236",11.3407405084614,11.3659341523249,11.0609672377141,10.9748593758488,11.0185538994787,11.0132930307019,10.9265685971603,10.9995530355861,10.6467320255546,10.6101827977783,10.9884540500594,10.9467238582311
"208198",9.1039297809557,9.17038085278701,8.71715196763377,8.88258262953329,8.98402684892724,9.18183594695858,9.28091315295443,9.21210987238529,8.33328585231299,8.47250900149246,8.3926064525802,8.21856265282791
"17347",13.4153893211262,13.1562913279212,12.618408687581,12.6792984585985,12.481259415941,12.5878776642327,12.3783290134147,12.3962429079682,12.4047842864018,12.6440535715975,12.9885974451072,12.7826418347765
"208228",10.4245938806251,10.522738941125,10.6746008460679,10.5623251907202,11.1980667220428,10.8960279212256,10.2621768821369,10.2677656360069,10.6220966108428,10.6711444255505,10.2984931472294,9.94997750322187
"71564",6.76236336104497,6.43445778247821,6.56202502349887,6.38356976804755,7.62132938664962,7.77419484183073,7.14428926182189,6.8420441003573,6.37142122909607,6.35365837374553,6.75065959274241,6.85002111692685
"11776",10.8676075546096,10.8282009196122,10.9156282914437,10.8307704272183,11.2270478318959,11.2188718965724,11.2985313332254,11.3675696221146,11.9529858085921,12.0069659830037,12.156777630937,12.3715797101667
"208266",10.804149092951,10.9891116678227,11.096756541896,11.1412817389675,10.3925417199717,10.2058128254689,11.426678551236,11.487188049496,11.5693282787262,11.6617282561234,11.1262399987007,10.9706418513958
"78670",8.27862213914841,8.01415636314911,8.39498319458473,8.22951604740513,8.18125118139587,8.42773803235637,8.90015415441853,9.03758387205286,9.39762274377627,9.31530495221576,8.83668854086394,8.65761866853786
"20222",9.76157041916397,9.64976979995748,9.72458924345703,9.49917113153269,9.24504937095345,9.30650747825661,9.93442061961682,9.8739188007459,9.84813263299357,9.6066300194761,9.41710817024359,9.44573319043142
